id	biotype	type
FBgn0037554	protein_coding	genic
FBgn0038332	protein_coding	genic
FBgn0265163	ncRNA	genic
FBgn0042206	protein_coding	genic
FBtr0304253_df_nrg	ncRNA	genic
FBti0020359	transposable_element	genic
FBgn0024432	protein_coding	genic
FBgn0082979	snoRNA	genic
FBgn0262362	protein_coding	genic
FBgn0037809	protein_coding	genic
FBgn0037850	protein_coding	genic
FBgn0051463	protein_coding	genic
FBgn0038665	protein_coding	genic
FBtr0304503_df_nrg	ncRNA	genic
FBgn0039077	protein_coding	genic
FBgn0262794	protein_coding	genic
FBti0061723	transposable_element	genic
FBgn0051004	protein_coding	genic
FBti0063883	transposable_element	genic
FBgn0038315	protein_coding	genic
FBti0019334	transposable_element	genic
FBgn0263399	protein_coding	genic
FBgn0039440	protein_coding	genic
FBgn0053105	protein_coding	genic
FBgn0037652	protein_coding	genic
FBtr0309705_df_nrg	ncRNA	genic
FBti0059805	transposable_element	genic
FBgn0038504	protein_coding	genic
FBgn0037622	protein_coding	genic
FBgn0086134	protein_coding	genic
FBgn0264790	ncRNA	genic
FBgn0010222	protein_coding	genic
FBgn0028471	protein_coding	genic
FBti0063109	transposable_element	genic
FBgn0037465	protein_coding	genic
FBgn0288966	protein_coding	genic
FBgn0038739	protein_coding	genic
FBgn0037224	protein_coding	genic
FBti0062939	transposable_element	genic
FBti0061075	transposable_element	genic
FBti0019364	transposable_element	genic
FBgn0288976	protein_coding	genic
FBgn0038819	protein_coding	genic
FBtr0304284_df_nrg	ncRNA	genic
FBtr0304403_df_nrg	ncRNA	genic
FBgn0038855	protein_coding	genic
FBgn0283562	ncRNA	genic
FBgn0265449	ncRNA	genic
FBgn0038115	protein_coding	genic
FBgn0038769	protein_coding	genic
FBgn0262962	protein_coding	genic
RR48332_transposable_element	transposable_element	genic
FBgn0023023	protein_coding	genic
FBgn0038248	protein_coding	genic
FBgn0261840	protein_coding	genic
FBgn0039741	protein_coding	genic
FBgn0037565	protein_coding	genic
FBgn0265083	protein_coding	genic
FBgn0000564	protein_coding	genic
FBti0215176	transposable_element	genic
FBgn0037574	protein_coding	genic
FBti0063263	transposable_element	genic
FBgn0266733	ncRNA	genic
FBgn0003261	protein_coding	genic
FBgn0051573	tRNA	genic
FBgn0266236	ncRNA	genic
FBgn0037669	protein_coding	genic
FBgn0267206	ncRNA	genic
FBgn0262420	ncRNA	genic
FBgn0039200	protein_coding	genic
FBgn0051229	protein_coding	genic
FBgn0039473	protein_coding	genic
FBgn0039804	protein_coding	genic
FBtr0472728_df_nrg	ncRNA	genic
FBgn0010389	protein_coding	genic
FBgn0267800	ncRNA	genic
FBgn0022338	protein_coding	genic
FBgn0000303	protein_coding	genic
FBgn0038868	protein_coding	genic
FBti0063926	transposable_element	genic
FBgn0037548	protein_coding	genic
FBgn0262146	protein_coding	genic
FBgn0039049	protein_coding	genic
FBgn0051390	protein_coding	genic
FBgn0264986	ncRNA	genic
FBgn0000463	protein_coding	genic
FBgn0038741	protein_coding	genic
FBgn0037979	protein_coding	genic
FBgn0266407	ncRNA	genic
FBgn0027378	protein_coding	genic
FBgn0261932	protein_coding	genic
FBgn0038536	protein_coding	genic
FBgn0037862	protein_coding	genic
FBgn0260860	protein_coding	genic
FBgn0038437	protein_coding	genic
FBgn0262539	protein_coding	genic
FBgn0038735	protein_coding	genic
FBti0215199	transposable_element	genic
FBgn0266598	protein_coding	genic
FBgn0037350	protein_coding	genic
FBgn0038235	protein_coding	genic
FBgn0003450	protein_coding	genic
FBgn0037715	protein_coding	genic
FBgn0261061	protein_coding	genic
FBti0215277	transposable_element	genic
FBgn0262588	protein_coding	genic
FBgn0082975	snoRNA	genic
FBgn0039376	protein_coding	genic
FBti0063774	transposable_element	genic
FBgn0069242	protein_coding	genic
FBgn0038912	protein_coding	genic
FBgn0038931	protein_coding	genic
FBti0062193	transposable_element	genic
FBgn0037581	protein_coding	genic
FBgn0038751	protein_coding	genic
FBgn0259215	protein_coding	genic
FBgn0038439	protein_coding	genic
FBgn0039343	protein_coding	genic
FBgn0039630	protein_coding	genic
FBgn0038566	protein_coding	genic
FBtr0304322_df_nrg	ncRNA	genic
FBti0019442	transposable_element	genic
FBtr0304320_df_nrg	ncRNA	genic
FBgn0038012	protein_coding	genic
FBgn0038749	protein_coding	genic
FBgn0039490	protein_coding	genic
FBgn0037234	protein_coding	genic
FBgn0038470	protein_coding	genic
FBti0063789	transposable_element	genic
FBgn0063127	ncRNA	genic
FBgn0037282	protein_coding	genic
FBgn0039478	protein_coding	genic
FBgn0039170	protein_coding	genic
FBgn0262009	protein_coding	genic
FBgn0037363	protein_coding	genic
FBgn0038122	protein_coding	genic
FBti0215194	transposable_element	genic
FBgn0262424	ncRNA	genic
FBgn0262846	protein_coding	genic
FBti0062144	transposable_element	genic
FBgn0051097	protein_coding	genic
FBti0215185	transposable_element	genic
RR42049_transposable_element	transposable_element	genic
FBgn0051098	protein_coding	genic
FBgn0038602	protein_coding	genic
FBgn0261060	protein_coding	genic
FBgn0038325	protein_coding	genic
FBtr0304424_df_nrg	ncRNA	genic
FBgn0039487	protein_coding	genic
FBgn0037341	protein_coding	genic
FBgn0037270	protein_coding	genic
FBgn0038271	protein_coding	genic
FBgn0037877	protein_coding	genic
FBgn0051391	protein_coding	genic
FBgn0039728	protein_coding	genic
FBgn0051568	tRNA	genic
FBgn0037539	protein_coding	genic
FBgn0040575	protein_coding	genic
FBgn0039038	protein_coding	genic
RR48407_transposable_element	transposable_element	genic
FBgn0264430	ncRNA	genic
FBgn0039084	protein_coding	genic
FBgn0044871	protein_coding	genic
FBti0215195	transposable_element	genic
FBgn0265048	protein_coding	genic
FBgn0039790	protein_coding	genic
FBtr0445472_df_nrg	ncRNA	genic
FBti0215200	transposable_element	genic
FBgn0262004	protein_coding	genic
FBgn0262527	protein_coding	genic
FBgn0039677	protein_coding	genic
FBgn0024909	protein_coding	genic
FBgn0039856	protein_coding	genic
FBgn0039508	protein_coding	genic
FBgn0038662	protein_coding	genic
FBgn0037933	protein_coding	genic
FBgn0051091	protein_coding	genic
FBti0061732	transposable_element	genic
FBgn0051497	tRNA	genic
FBti0062394	transposable_element	genic
FBgn0038150	protein_coding	genic
FBgn0039041	protein_coding	genic
FBgn0051410	protein_coding	genic
FBti0019414	transposable_element	genic
FBgn0039201	protein_coding	genic
FBgn0039415	protein_coding	genic
FBgn0039489	protein_coding	genic
FBti0019386	transposable_element	genic
FBti0019406	transposable_element	genic
FBtr0304477_df_nrg	ncRNA	genic
FBgn0027095	protein_coding	genic
FBti0215179	transposable_element	genic
FBgn0039622	protein_coding	genic
FBgn0278604	protein_coding	genic
FBgn0024833	protein_coding	genic
FBgn0038234	protein_coding	genic
RR42071_transposable_element	transposable_element	genic
FBgn0037616	protein_coding	genic
FBgn0037573	protein_coding	genic
FBgn0011965	tRNA	genic
FBgn0263040	protein_coding	genic
FBgn0025781	protein_coding	genic
FBgn0259705	protein_coding	genic
FBgn0264712	protein_coding	genic
FBgn0286930	protein_coding	genic
FBgn0000416	protein_coding	genic
FBgn0263023	protein_coding	genic
FBgn0260766	protein_coding	genic
FBgn0037614	protein_coding	genic
FBgn0004652	protein_coding	genic
FBgn0039591	protein_coding	genic
FBgn0038714	protein_coding	genic
FBgn0037579	protein_coding	genic
FBti0062882	transposable_element	genic
FBgn0051494	tRNA	genic
FBgn0039736	protein_coding	genic
FBgn0038002	protein_coding	genic
FBgn0046696	ncRNA	genic
FBgn0003358	protein_coding	genic
FBti0215205	transposable_element	genic
FBgn0003339	protein_coding	genic
FBgn0020626	protein_coding	genic
FBgn0046225	protein_coding	genic
FBti0019464	transposable_element	genic
FBti0063783	transposable_element	genic
FBgn0037797	protein_coding	genic
FBgn0265140	protein_coding	genic
FBgn0037845	protein_coding	genic
FBti0063896	transposable_element	genic
FBtr0304260_df_nrg	ncRNA	genic
FBgn0039617	protein_coding	genic
FBgn0051141	protein_coding	genic
FBgn0038535	protein_coding	genic
FBgn0259139	protein_coding	genic
FBgn0037229	protein_coding	genic
FBgn0286506	protein_coding	genic
FBgn0038167	protein_coding	genic
FBgn0023212	protein_coding	genic
FBgn0004629	protein_coding	genic
FBgn0037926	protein_coding	genic
FBgn0037488	protein_coding	genic
FBgn0264837	ncRNA	genic
FBgn0262422	ncRNA	genic
FBgn0262379	ncRNA	genic
FBgn0051549	protein_coding	genic
FBgn0061476	protein_coding	genic
FBgn0015229	protein_coding	genic
FBgn0037714	protein_coding	genic
FBti0215297	transposable_element	genic
FBgn0039833	protein_coding	genic
FBgn0027620	protein_coding	genic
FBgn0037315	protein_coding	genic
FBgn0051028	protein_coding	genic
FBgn0037483	protein_coding	genic
FBti0019314	transposable_element	genic
RR48337_transposable_element	transposable_element	genic
FBgn0039552	protein_coding	genic
FBgn0003567	protein_coding	genic
FBgn0027951	protein_coding	genic
FBgn0037994	protein_coding	genic
FBgn0037529	protein_coding	genic
FBgn0038309	protein_coding	genic
FBgn0012025	tRNA	genic
FBgn0051189	protein_coding	genic
FBgn0262971	ncRNA	genic
FBgn0051084	ncRNA	genic
FBgn0004863	protein_coding	genic
FBgn0263500	ncRNA	genic
FBgn0038145	protein_coding	genic
FBgn0260940	protein_coding	genic
FBgn0010015	protein_coding	genic
FBgn0284234	protein_coding	genic
FBgn0263413	ncRNA	genic
FBgn0263777	protein_coding	genic
FBgn0017550	protein_coding	genic
FBgn0026576	protein_coding	genic
FBti0060834	transposable_element	genic
FBgn0037618	protein_coding	genic
FBgn0040252	protein_coding	genic
FBti0062757	transposable_element	genic
FBgn0038458	protein_coding	genic
FBgn0024321	protein_coding	genic
FBgn0039309	protein_coding	genic
FBgn0024957	protein_coding	genic
FBti0019349	transposable_element	genic
FBgn0267941	ncRNA	genic
FBgn0003165	protein_coding	genic
FBgn0263597	protein_coding	genic
FBgn0037454	protein_coding	genic
FBgn0053340	protein_coding	genic
FBgn0038568	protein_coding	genic
FBgn0015770	protein_coding	genic
FBgn0264789	ncRNA	genic
FBgn0038507	protein_coding	genic
FBgn0266717	protein_coding	genic
FBgn0004173	protein_coding	genic
FBgn0039227	protein_coding	genic
FBgn0261817	protein_coding	genic
FBti0019304	transposable_element	genic
FBgn0266706	ncRNA	genic
FBgn0038446	protein_coding	genic
FBti0019410	transposable_element	genic
FBgn0265316	ncRNA	genic
FBgn0266234	ncRNA	genic
FBti0062140	transposable_element	genic
FBgn0039683	protein_coding	genic
FBgn0039596	protein_coding	genic
FBgn0039463	protein_coding	genic
FBgn0005696	protein_coding	genic
FBgn0037849	protein_coding	genic
FBgn0000071	protein_coding	genic
FBgn0038526	protein_coding	genic
FBgn0010258	protein_coding	genic
FBgn0038880	protein_coding	genic
FBti0062242	transposable_element	genic
FBgn0011474	protein_coding	genic
FBgn0264905	ncRNA	genic
FBgn0265043	ncRNA	genic
FBgn0065080	snoRNA	genic
FBgn0053784	protein_coding	genic
FBgn0039760	protein_coding	genic
FBgn0038386	protein_coding	genic
FBgn0004117	protein_coding	genic
FBgn0038887	protein_coding	genic
FBgn0037356	protein_coding	genic
FBgn0002862	protein_coding	genic
FBgn0054027	protein_coding	genic
FBgn0265200	ncRNA	genic
FBgn0038827	protein_coding	genic
FBgn0054034	protein_coding	genic
FBgn0051225	protein_coding	genic
FBgn0039807	protein_coding	genic
FBgn0051251	protein_coding	genic
FBgn0263404	protein_coding	genic
FBgn0265169	ncRNA	genic
FBgn0037781	protein_coding	genic
FBgn0051122	protein_coding	genic
FBgn0001215	protein_coding	genic
FBgn0037647	protein_coding	genic
FBgn0037578	protein_coding	genic
FBgn0250846	protein_coding	genic
FBgn0039428	protein_coding	genic
FBgn0037339	protein_coding	genic
FBgn0038172	protein_coding	genic
FBgn0286034	ncRNA	genic
FBgn0051183	protein_coding	genic
FBgn0051580	tRNA	genic
FBgn0260642	protein_coding	genic
FBti0019296	transposable_element	genic
FBgn0038003	protein_coding	genic
FBti0059753	transposable_element	genic
FBgn0051106	protein_coding	genic
FBgn0039582	protein_coding	genic
FBgn0045035	protein_coding	genic
FBgn0039214	protein_coding	genic
FBgn0037427	protein_coding	genic
FBgn0038286	protein_coding	genic
FBgn0038821	protein_coding	genic
FBgn0086664	snoRNA	genic
FBgn0038016	protein_coding	genic
FBgn0039759	protein_coding	genic
FBgn0039689	protein_coding	genic
FBgn0263498	ncRNA	genic
FBtr0304222_df_nrg	ncRNA	genic
FBgn0053109	protein_coding	genic
FBgn0054024	ncRNA	genic
FBgn0267767	ncRNA	genic
FBgn0011281	protein_coding	genic
FBgn0085327	protein_coding	genic
FBgn0014949	protein_coding	genic
FBgn0014029	protein_coding	genic
FBgn0040080	protein_coding	genic
FBgn0037664	protein_coding	genic
FBgn0037895	protein_coding	genic
FBgn0038304	protein_coding	genic
FBgn0051495	protein_coding	genic
FBgn0038166	protein_coding	genic
FBgn0004172	protein_coding	genic
FBgn0259731	protein_coding	genic
FBgn0000247	protein_coding	genic
FBti0062603	transposable_element	genic
FBgn0039402	protein_coding	genic
FBgn0085438	protein_coding	genic
FBgn0083967	protein_coding	genic
FBgn0051480	tRNA	genic
FBgn0038416	protein_coding	genic
FBgn0038790	protein_coding	genic
FBgn0051145	protein_coding	genic
FBgn0262010	protein_coding	genic
FBti0215292	transposable_element	genic
FBgn0038621	protein_coding	genic
FBgn0265082	protein_coding	genic
FBti0019458	transposable_element	genic
FBgn0037490	protein_coding	genic
FBgn0015577	protein_coding	genic
FBgn0037536	protein_coding	genic
FBgn0267144	ncRNA	genic
FBti0062079	transposable_element	genic
FBgn0002838	protein_coding	genic
FBgn0037934	protein_coding	genic
FBgn0038223	protein_coding	genic
FBgn0037702	protein_coding	genic
FBgn0038725	protein_coding	genic
FBgn0039371	protein_coding	genic
FBgn0085312	protein_coding	genic
FBgn0286915	pseudogene	genic
FBgn0038681	protein_coding	genic
FBgn0051144	ncRNA	genic
FBti0062489	transposable_element	genic
FBgn0039065	protein_coding	genic
FBti0063778	transposable_element	genic
FBgn0263768	ncRNA	genic
FBgn0013813	protein_coding	genic
RR48326_transposable_element	transposable_element	genic
FBgn0039087	protein_coding	genic
FBgn0039645	protein_coding	genic
FBti0019403	transposable_element	genic
FBgn0038753	protein_coding	genic
FBgn0287844	protein_coding	genic
FBti0148146	transposable_element	genic
FBgn0051459	protein_coding	genic
FBgn0028646	protein_coding	genic
FBgn0039346	protein_coding	genic
FBgn0004049	protein_coding	genic
FBgn0037843	protein_coding	genic
FBgn0000557	protein_coding	genic
FBgn0037742	protein_coding	genic
FBti0060443	transposable_element	genic
FBgn0028436	protein_coding	genic
FBgn0024558	protein_coding	genic
FBgn0026598	protein_coding	genic
FBti0020305	transposable_element	genic
FBgn0265378	ncRNA	genic
FBgn0263398	protein_coding	genic
FBgn0260935	protein_coding	genic
FBti0019306	transposable_element	genic
FBti0019467	transposable_element	genic
FBgn0267120	ncRNA	genic
FBti0019425	transposable_element	genic
FBgn0003129	protein_coding	genic
FBgn0067782	protein_coding	genic
FBgn0039554	protein_coding	genic
FBgn0000094	protein_coding	genic
FBti0020295	transposable_element	genic
FBgn0053294	pseudogene	genic
FBgn0037431	protein_coding	genic
FBgn0037873	protein_coding	genic
FBgn0010041	protein_coding	genic
FBgn0037555	protein_coding	genic
FBgn0262582	protein_coding	genic
FBgn0064126	protein_coding	genic
FBti0062095	transposable_element	genic
FBgn0037416	protein_coding	genic
FBgn0038989	protein_coding	genic
FBti0063780	transposable_element	genic
FBgn0039290	protein_coding	genic
FBti0061580	transposable_element	genic
FBgn0037921	protein_coding	genic
FBgn0261814	ncRNA	genic
FBgn0004897	protein_coding	genic
FBti0061821	transposable_element	genic
FBgn0065105	ncRNA	genic
FBgn0038448	protein_coding	genic
FBgn0039511	protein_coding	genic
FBti0060337	transposable_element	genic
FBgn0039568	protein_coding	genic
FBgn0051032	pseudogene	genic
FBgn0038532	protein_coding	genic
FBgn0038163	protein_coding	genic
FBti0019446	transposable_element	genic
FBti0062456	transposable_element	genic
FBgn0039091	protein_coding	genic
FBgn0042205	protein_coding	genic
FBti0020323	transposable_element	genic
FBgn0038706	protein_coding	genic
FBgn0051104	protein_coding	genic
FBgn0028396	protein_coding	genic
FBgn0260234	protein_coding	genic
FBti0215319	transposable_element	genic
FBti0020329	transposable_element	genic
FBgn0015589	protein_coding	genic
FBgn0039378	protein_coding	genic
FBgn0039294	protein_coding	genic
FBgn0025680	protein_coding	genic
FBgn0039773	protein_coding	genic
FBgn0037389	pseudogene	genic
FBgn0038926	protein_coding	genic
FBgn0051198	protein_coding	genic
FBgn0265038	ncRNA	genic
FBgn0039656	protein_coding	genic
FBgn0004395	protein_coding	genic
FBgn0038465	protein_coding	genic
FBgn0051139	protein_coding	genic
FBgn0038973	protein_coding	genic
FBti0019441	transposable_element	genic
FBgn0039069	protein_coding	genic
FBgn0262382	ncRNA	genic
FBgn0039782	protein_coding	genic
FBgn0011959	tRNA	genic
FBgn0039113	protein_coding	genic
FBgn0038068	protein_coding	genic
FBgn0038207	protein_coding	genic
FBti0063919	transposable_element	genic
FBgn0052939	protein_coding	genic
FBgn0039043	protein_coding	genic
FBti0059826	transposable_element	genic
FBgn0039757	protein_coding	genic
FBgn0038279	protein_coding	genic
FBgn0039629	protein_coding	genic
FBgn0027563	protein_coding	genic
FBgn0011669	protein_coding	genic
FBgn0289108	protein_coding	genic
FBgn0038487	protein_coding	genic
FBgn0262005	protein_coding	genic
FBgn0267192	ncRNA	genic
FBgn0026563	protein_coding	genic
FBgn0000477	protein_coding	genic
FBtr0304336_df_nrg	ncRNA	genic
FBgn0039055	protein_coding	genic
FBgn0017581	protein_coding	genic
FBgn0266175	protein_coding	genic
FBgn0038525	protein_coding	genic
FBgn0267376	protein_coding	genic
FBtr0304189_df_nrg	ncRNA	genic
FBgn0051354	protein_coding	genic
FBgn0037561	protein_coding	genic
FBgn0051167	tRNA	genic
FBgn0037379	protein_coding	genic
FBti0061795	transposable_element	genic
FBti0019358	transposable_element	genic
FBgn0000032	protein_coding	genic
FBti0062535	transposable_element	genic
FBgn0264987	ncRNA	genic
FBti0215187	transposable_element	genic
FBgn0037763	protein_coding	genic
FBgn0027785	protein_coding	genic
FBgn0085337	protein_coding	genic
FBgn0002906	protein_coding	genic
FBgn0037360	protein_coding	genic
FBgn0051453	protein_coding	genic
FBgn0267690	protein_coding	genic
FBgn0039712	protein_coding	genic
FBgn0052865	ncRNA	genic
FBgn0040687	protein_coding	genic
FBgn0039431	protein_coding	genic
FBgn0037941	protein_coding	genic
FBgn0039010	protein_coding	genic
FBgn0266254	ncRNA	genic
FBgn0022787	protein_coding	genic
FBgn0037240	protein_coding	genic
FBgn0264788	ncRNA	genic
FBgn0265314	ncRNA	genic
FBgn0085316	protein_coding	genic
FBgn0053783	protein_coding	genic
